file_name,text,token_size,embed
mind.pdf,"all opportunities andfacilities will be given to you by god, through his grace (isvara-kripa) for your spiritual sadhana.even by a little systematic spiritual practice (yogabhyasa and vedantic sadhana), you can changeyour mentality, your old vicious samskaras you can cut short several future births by practice forthree years, you can free yourself from the clutches of births and deaths you are bound to become asannyasin why not now in this very birth? why dont you cut short the cycle of unnecessary birthsand consequent miseries? how long do you want to be a slave of the world, a slave of passions andindriyas? wake up now do sadhana and get immortality udharet-atmana-atmanam rouse the self by the self. new, healthy samskaras can be implanted by new, healthy suggestions suppose your brain is a plank in which are driven nails which represent the ideas, habits and instincts which determineyour actions",217,
mind.pdf,"if you find that there exists in you a bad idea, a bad habit, a bad instinct,a bad nail, asit were, in the plank of your mindyou should take another, viz., a good idea, habit or instinct,place it on the top of the bad one and give a hard tap with a hammer in other words, you shouldmake a healthy, useful suggestion the new nail will be driven in perhaps a fraction of an inch whilethe old one will come out to the same extent at each fresh blow with the hammer, that is to say, ateach fresh suggestion, the one will be driven in a little further and the other will be driven out justthat much until, after a certain number of blows, the old habits will be completely replaced by thenew habits, new ideas it demands, doubtless, strenuous efforts it needs constant repetition of thenew, healthy suggestions habit is second nature but, pure, irresistible, determined will is bound tosucceed eventually. when you repeat om or the mahavakya of the upanishads aham brahma asmi once,",235,
mind.pdf,"one samskara of the idea that i am brahman or the absolute is formed in the subconscious mind. 58samskarasthe object in doing japa or silent repetition of om 21,600 times daily is to strengthen this samskara. death of samskaras leads to moksha the physical body may die but, the thoughts and samskaras of actions, enjoyments and thinking follow you after death till you attain moksha these are variable upadhis that accompanyyou after death they are variable because you carry different kinds of samskaras each time whenyou die in defferent incarnations, you create different kinds of samskaras the permanent upadhisthat accompany you after death are the five jnana-indriyas, five karma-indriyas, five pranas,fourfold mind and the karana sarira which is the support or adhara for the linga sarira or astralbody it is the death of the samskaras, it is the death of the karana sarira that leads to the finalmoksha it leads to the attainment of brahma-jnana",253,
mind.pdf,"you will be getting fresh births so long as thereare samskaras you will have to take birth again and again till all the samskaras are obliterated orfried up by the acquisition of brahma jnana when the samskaras are wiped out, brahmicknowledge shines by itself in its own glory. sadhana consists in destroying the samskaras the aim of a sadhaka is to fry out or burn or obliterate all these samskaras through nirbija samadhi sadhana consists in wiping out the samskaras breathing, hearing, seeing, feeling,tasting, smellingall cause samskaras or latent smriti in the mind the world enters the mindthrough the eyes, ears, tongue (speech) and old samskaras if you remain in seclusion, you can shutout the first three doors through vichara (right enquiry of supreme self), you can destroy thefourth route then, jnana (knowledge of self) will dawn a jnani is without samskaras they arefried out by jnana no doubt, the force of the samskaras remains in the antahkarana",252,
mind.pdf,"but they areharmless they will not bind the jnani. chapter 15 sankalpa the operation of thought there is the spiritual life in god this is what relates us to the infinite you get everything in brahman, as he is self-contained and paripurna (all-full) all your wants and desires are satisfiedthere there is then the physical life this it is that connects us with the universe around us thethought-life connects the one with the other it is this that plays between the two. we have the power within us to open or close ourselves to the divine inflow exactly as we choose this we have through the power of mind, through the operation of thought if you arerajasic, you are far from god you have shut yourself up from god if you are sattvic, you openyourself to the divine inflow. 59mindits mysteries and controlthe sacred ganga takes its origin in gangotri (himalayas) and runs perennially towards ganga sagar",210,
mind.pdf,"similarly, thought-currents take their origin from the bed of samskaras (impressions)in the mind, wherein are imbedded the vasanas (latent subtle desires), and flow incessantly towardsthe objects both in waking state and dream even a railway engine is sent to the engine-shed for restwhen the wheels become overhot but, this mysterious engine of mind goes on thinking without amoments rest the expansion of this mind alone is sankalpa; and, sankalpa, through its power ofdifferentiation, generates this universe. ajnanins have fickle minds with a great deal of fluctuation and myriads of sankalpas their minds ever vacillate through sankalpas but, jnanins will be free from sankalpas they will be everresting in their atmic jnana (jnana-svarupa) which gives the highest satisfaction (tripti) andsupreme peace (parama santi). sankalpa only is samsara when sankalpa increases prodigiously, it is in no way beneficial it is for evil only the cause of bondage is sankalpa",244,
mind.pdf,"it is all the sankalpas and vasanas which you generate that enmeshyou as in a nest you become subject to bondage through your own sankalpas and vasanas like asilk-worm in its cocoon sankalpa of the mind itself is pain its absence is brahmic bliss sankalpaonly is samsara; its destruction is moksha. it is the sankalpa of the mind that brings about this world with all its moving and fixed creatures the poisonous tree of the great mayas illusion flourishes more and more out of the seedof the minds modifications, full of sankalpa, in the soil of the variegated enjoyments of the world. maya is a big poisonous tree trishnas and vasanas water the tree of mayaic illusion. karmas are the fruits lust, anger, greed, etc., are the sprouts sattva, rajas and tamas are the buds.indriyas are the twigs ahankara is the trunk raga and dvesha are the two main branches varioussensual objects are the leaves. the individualised mind, which is full of avidya and is all-pervading, though existing in",255,
mind.pdf,"name, has no form, either external or internal, like the akasa permeating all space the meremanifestation in all objects of (seeming) reality is the mind wherever there is sankalpa, there doesthe mind exist. the origin and the dissolution of this universe, which is nothing but a mode of consciousness, take place with the complete origination and destruction of the sankalpas of themind realisation of brahman can be effected through the mind alone after abandoning itssankalpas and vikalpas you should root out sankalpa as completely as possible this destructionof sankalpa should be intelligently practised. annihilation of sankalpas constitutes moksha you may perform tapas for myriads of years; you may be able to travel at once through the three worlds; but, never will you be able to reach the stainless m oksha , except through the firm 60sankalpapath of annihilation of sankalpas therefore, endeavour to destroy this sankalpa and, thereby, attain brahmic bliss which is devoid of pains and heterogeneity. it is only sankalpa of the mind destroyed beyond resurrection that constitutes the immaculate brahmic seat",249,
mind.pdf,"why can you not contemplate silently and secretly in your heart upon thedestruction of this sankalpa? then it will so betide that even the throne of an emperor, who swayshis sceptre over the whole earth, will be regarded by you as but a paltry bauble. remain without sankalpa-vikalpa and dvaita-bhavana (idea and feeling of duality). divest yourself of all sankalpas and be a nirvikalpa this is brahma-nishtha or advaita-nishtha.strive hard to get this state you will be then in perfect peace and joy. the svabhava of manas the mind can very easily think of worldly objects it is its svabhava thoughts generally flow with ease towards objects mental energy will readily flow in that direction the mental forcecan easily flow in the old grooves and avenues of mundane thoughts it finds it extremely difficult tothink of god it is an uphill work for a samsaric mind of vyavahara",218,
mind.pdf,"the difficulty in weaning themind from objects and fixing it on god is the same as in making the ganga flow towards badrinarayan instead of its natural flow towards ganga sagar it is like rowing against the current of theyamuna still, through strenuous efforts and tyaga it must be trained to flow towards god, muchagainst its will, if you want to free yourself from birth and death there is no other go if you want toescape from worldly miseries and tribulations. how to destroy sankalpa destroy the stains of sankalpa or the cloud of sankalpa through the power of discrimination and constant efforts and be drowned in the ocean of brahmic bliss with spiritual illumination whenyou try to bury your shadow in the earth, it always comes out similarly, when you try to destroy thesankalpas through viveka-vritti, they will come out again and again withdraw the mind from theobjects and act according to your gurus instructions purify the mind and fix it on the akasa of theheart (infinite brahman) the mind will be destroyed in course of time be sure of this. do not for a moment contemplate upon the things of the universe you need not exert",254,
mind.pdf,"yourself too much to rid yourself of this sankalpa with the checking of all thoughts, ones mindwill perish to crush a full-blown flower in ones hand requires a little effort, but even that littleeffort is not needed to do away with sanklpa sankalpa is destroyed with the control of thoughts.having firmly annihilated the external sankalpa through the internal one and having destroyed theimpure mind through the pure one, rest firmly in your atma-jnana. when you are firmly established in the idea that the world is unreal, vikshepa (through names and forms) and sphurana of sankalpa (thoughts) will slowly vanish repeat constantly theformula, brahma satyam jaganmithya jivo brahmaiva naaparah (brahman alone is real. world is unreal jiva is identical with brahman) you will gain immense strength and peace of mindthrough the repetition. 61mindits mysteries and controlhaving freed yourself from all desires for the visible objects before you and having made your impure mind firm and steady through your pure mind, eradicate all the sanklpas that arise inthe mind",253,
mind.pdf,"now, this mind, which arises through sankalpas, perishes through it alone like a flame offire which, though fanned by the wind, is yet extinguishable by the same. the state of nissankalpa with the extinction of the base sankalpas, there is the extinction of avidya and its effect, mind sankalpa is pain nissankalpa is all bliss sit alone in a solitary room close the eyes watchthe mind and destroy the vrittis one by one by continuous, energetic efforts asamprajnatasamadhi will ensue. if, with the extinction of the pain-producing sankalpas, the mind also is destroyed, then will the thick frost of moha (delusion) affecting you from remote periods dissipate itself then, like anunobscured sky in the autumnal season, brahman alone will shine resplendent, blissful,imperishable, non-dual, formless and without birth and death. when your thoughts, which are now dispersed, shall be collected together and you will remain in a state of repose, then the eternally happy atman will shine forth as the reflection of thesun is seen in a clear surface of water",256,
mind.pdf,"peace is not in money, woman or eating when the mindbecomes desireless and thoughtless, atman shines and sheds forth eternal bliss and peace why doyou search in vain for happiness in objects outside? search within for bliss in the subjective,sat-chit-ananda amrita atman. chapter 16 thought creates the world thought, the origin of everything everything in the material universe about us had its origin first in thought from this, it took its form every castle, every statue, every painting, every piece of mechanismin short,everythinghad its birth, its origin, first in the mind of the one who formed it before it received itsmaterial expression or embodiment. mind has got various preoccupations when an artist begins to draw a picture on the canvas, he draws the picture out of the material preconceived by the mind. after all, the world is merely an idea or thought just as a seed begins to germinate at its proper time and place, so also the seer (knower) appears as the visible through the sankalpa of themind (the visible being no other than the seer itself) when the mind ceases to think, the worldvanishes and there is bliss indescribable",254,
mind.pdf,"when the mind begins to think, immediately the worldreappears and there is suffering. 62sankalpacogito, ergo sum i think, therefore i am. this is descartess fundamental basis of philosophy this is in accordance with sri sankaras statement that the atman cannot be illusive;for he who would deny it, even in denying it, witnesses its reality. the universe is rendered visible by mind but, it is a pity that nobody has seen the mind save a seer when you seriously and unceasingly think over the nature of the mind, it is nothing whenyou begin to analyse mind, it is nothing it dwindles to airy nothing it is a bundle of thoughts andthe thought i is the root of all thoughts this i is a false idea, a non-entity when the root of allthoughts vanishes into nothing, where is the boasted mind? the first thought that arose in your mind was aham, i the last thought or vritti that will",236,
mind.pdf,"arise in the mind before it is absorbed in brahman will be brahmakara vritti which is produced byyour feeling that you are infinity. universe, a creation of the cosmic mind the universe is not mental creation of jiva one single, organised thought of the cosmic mind (hiranyagarbha) has materialised as the seeming universe this phenomenal universe is butan outcome of the divine will, seeming to be real through the workings of the mind. before you write out a drama, you have a vivid mental picture of the whole drama in your mind then you write it out in succession in four acts when it is staged, it is acted in succession,part by part similarly, the universe with its movements is a vivid mental picture in the cosmicmindin the mind of isvara there is neither past nor future for him everything is present forhim there is neither near nor far for him every place is here every time is now theevents come out in succession on the stage of the long world-drama as time rolls on atoms rotatecontinuously old becomes new and new becomes old",247,
mind.pdf,"in reality there is no such thing as old; thereis no such thing as single the jivas with individual minds are witnessing the events in succession.but isvara knows all events at one sweep he is sarvajna (all-knowing) he is sarvavit(all-understanding) also he knows every detail of his creation the cosmic mind creates themaya individual minds receive things under delusion. this universe is nothing but a mode of the mind, self-evolved from brahman, the cause of the universe all the universes which appear only through manas are no other than its modes themind is subjectively consciousness and objectively it is this universe hence, this all-pervadingworld is nothing but consciousness itself. /b31 isvara and maya all the samskaras float in maya suppose there is a very big mirror you can see in the mirror the reflection of all persons who move in the street, all carts, cars, all carriages which passalong the road you can be simply watching these movements from a distance in the mirror withoutbeing affected in the least even so, the movements of this whole universe take place in the biggestmirror of maya",246,
mind.pdf,"isvara or the lord of the universe is simply witnessing everything he is the silent 63mindits mysteries and control 1 the jiva and the universe are brahman in their innate condition only.sakshi when the adrishta (the hidden power in karmas) of the jivas ripens, isvara simply wills and the universe is projected. reality of the universe lies in sankalpa of manas this ever-agitated manas (mind), having come into existence out of the ineffable brahman, creates the world according to its own sankalpa (thoughts) this legerdemain of the universesprings out of the sankalpa of your manas it is through the sankalpa of your manas that theuniverse appears to be and it is this sankalpa that is asked to be given up by you if you wish to soarto the one reality beyond the universe sarvasankalpasannyasi yogarudhastadochyate he is said to be established in yoga who has renounced all his sankalpas. (gita, vi-4)",242,
mind.pdf,"with the growth of a paltry sankalpa, there will arise the universe; with the extinction of the former, the latter also will disappear with the annihilation of sankalpa, all conception ofdifferences between the seer and the seen will vanish and then the reality of brahman will begin toshine uninterrupted then the shadow of all the universemovable and fixedwill be foundabsorbed in it in a non-dual state. with the contemplation of i, all the train of ideas of the universe will set in; otherwise, all the universe will vanish as instantaneously as darkness before the sun mind and i are one.destroy the i, then the mind is destroyed. manah-kalpitam jagat (creation of) world is an imagination of the mind (yogavasishtha) this legerdemain of the world is enacted by the mind and the mind alonemanomatram jagat what you call world is the mind only. mind is world the mind manifests itself as the external world this universe is no other than the mind itself",250,
mind.pdf,"like a dream generatinganother dream in it, the mind, having no visible form, will generate non-existent visibles thisperishable universe exists only when the mind exists, but disappears with the absence of the latter.if the mind, which is the insturument of knowledge, perception and activity, vanishes, with itdisappears this subjective world also. there is a corresponding notion and object for every sabda (sound) there is a notion and an object for the sabda cow. maya is deceiving you through sabda-jala the whole world is a merenotion, mere idea it is sankalpamatra it is bhrantimatra it is kalpanamatra it is akasamatra itexists in name only vacharambhanam vikaro namadheyam mritti -ketyeva satyam all modifications being only names based upon words, the truth being that all is clay. the wholeworld is a combination of five elements analyse, realise the illusory nature of all objects andabandon all false objects",235,
mind.pdf,"when you begin to analyse, the whole world vanishes and with it thenotion, sound, and objects also. the happiness and misery experienced in this world are caused by the working of the mind. all the hosts of pains and pleasures arise from the mind only they will perish if the mind perishesthrough stainless discrimination and spiritual sadhana the three worlds are created for thepleasures and pains of the mind suspension of the mental activity will cause the three worlds todisappear with their misery with the destruction of the mind, all the three periods of time vanish 64thought creates the worldinto nothing by controlling the mind, all occult powers are acquired if the mind is not controlled, all else become useless and painful therefore, the mind should be annihilated. mind functions within the three categories mind always functions within the categories of time, space and causation these three categories are mental creations only a coconut tree is not really twenty feet high the height is onlya mental interpretation there are vibrations only outside it is the mind that creates length, breadth,height, thickness, dimensions, void, square, etc a distance of two miles comes out of feeling only.you actually feel that you have walked so much distance when you transcend the mind, all thesecategories vanish entirely",254,
mind.pdf,"annihilate the mind, therefore, through brahmavichara you will enter arealm of peace and ananda which is eternal, infinite and causeless (parama karana). the why and how of the universea transcendental question mr narain, my friend who is standing before me, is my own mental creation even this world is my own mental creation. abhava or non-existence is said to be an object of perception, since non-existence of a thing means its existence somewhere else. according to the idealistic theory, there is no world at all in reality it is all mere mental imagination this is vijnanavada of the buddhists. according to the realistic theory, the world is a solid reality even the dualist shool of madhva and visishtadvaita school of ramanuja and raja yogic school of maharshi patanjali holdthat the world is real (jagat satyam). kant has demonstrated that space, time and causation are not objective realities, but only",222,
mind.pdf,"subjective forms of our intellect, and the unavoidable conclusion is that the world, so far as it isextended in space, is running on in time and ruled throughout by causality, is merely arepresentation of our mind and nothing beyond it. a finite mind that is gross and conditioned by time, space and causation cannot comprehend the why and how of the universe, a question that is transcendental the question has never beenanswered by anybody, by any sastra, by any sage or acharya do not rack your mind on this point.you can never get a solution for this problem it is mauja of brahman to create this universe it ishis lila-vilasa it is his maya it is his svabhava. non-existence of the worldwhat it means the abhava of jagat (non-existence of the world) or its nasa (destruction) does not mean the annihilation of mountains, lakes, trees and rivers",203,
mind.pdf,"when your nischaya (determination) that thisworld is mithya (unreal, illusory) gets stronger and stronger and when you are well-established onthis idea that this world is illusory like mrigatrishna (mirage), this alone is destruction of the world. 65mindits mysteries and controlyou cannot destroy a mountain, but you can destroy the idea of a mountain. the universe is like a svapna in jagrat just as there is the image in the mirror, this world is a big image in the mind-mirror the mind is like a big chaddar (thick cloth) painted with various pictures there is neither painter nor canvas nor any material for painting such as brush, dish, oil,powder, etc the picture of the universe appears depicted on the spotless jnana-akasa(knowledge-space). the play of the mind arising out of chaitanya (pure consciousness) constitutes this universe mind is maya maya is mind the workings of the mind are nothing but the workings ofmaya itself attraction or attachment in the mind towards forms is maya identification of onesown self with the mind is maya. how the mind manifests as the world",256,
mind.pdf,"the motion or vibration of prana moves the mind the movement of the mind generates the universe the mind manifests itself as the external world nama-rupa (names and forms) ariseowing to vikshepa sakti, one of the powers of maya the vikshepa force operates both in the jagratand the svapna states the whole world is projected on account of this power only in sleep, itdisappears. the world enters the mind through the eyes, ears, tongue (speech) and old samskaras if you remain in the seclusion, you can shut out these first three doors through vichara (right enquiry ofsupreme self), you can destroy the samskaras, the fourth route then jnana (knowledge of self)will dawn. all the universes with their heterogeneity, though really atma-jnana, shine as worlds only through our illusory mind, like the blueness of the sky which is really non-existent the self-light ofpara brahman alone is appearing as the mind or this motley universe mind is prajna-sakti matteris bhuta-sakti",245,
mind.pdf,"prana is kriya-sakti of brahman everything belongs to brahman in reality, thereis no jiva there is brahman only. the mind which ever rises and falls with the ebb of desires, fancies this illusory universe to be through its ignorance; but it should be informed of the real nature of this world, then it willcognise it to be brahman itself. 66thought creates the worldchapter 17 avidya and ahankara avidya the mind itself is a creation of avidya (ignorance) it is a karya (effect) of avidya it is filled with delusion that is the reason why it deceives and tempts you it makes you go astray ifyou can destroy the cause of the mind, ajnana, by getting jnana (knowledge of the supreme self),mind is nowhere it dwindles into an airy nothing manonasa (annihilation of mind) takes placewhen jnana dawns. avidya works through upadhis (attributes, limiting adjuncts) all the special apparatus required by avidya constitute the upadhis of the soul",240,
mind.pdf,"mind is an upadhi; buddhi is an upadhi andahankara also is an upadhi. the sea of avidya (ignorance) is in the mind of man the explanation of the empirical concept must be sought in the nature of our cognitive faculty sri sankara explains avidya in thisway it is naisargika; it is innate in our mental faculty it is mithyajnananimitta, based on wrongknowledge; and, knowledge is a function of the mind it is nityapratyayarupa; it consists in theform of a wrong conception all jivashuman entitieswhich are really non-existent, are (withall concomitant appearance of birth, death, etc.) mere results of the objectivising tendency of themind and nothing else. the whole experience of duality, made up of perceiver and perceived, is pure imagination. there is no avidya apart from the mind on destruction of the mind, all is destroyed the activity ofthe mind is the cause of all appearance",225,
mind.pdf,"on account of avidya or bhranti (illusion) in the mind, yousee the objects, trees, etc., outside and feel as if they are separate from you and real. so long as there is mind, there are all these distinctions of big and small, high and low, superior and inferior, good and bad, etc the highest truth is that in which there is no relativity ifyou can transcend the mind by constant and profound meditation on atman, you will be able toattain the nirdvandva state (a state beyond the pairs of opposites) wherein lies the supreme peaceand highest knowledge. there is no avidya outside the mind the mind itself is avidya imaginations and sankalpas are products of avidya ignorance is imbedded in the mind the mind needs thoroughcleansing with japa, pranayama, satsanga, vichara and nididhyasana, just as a rusty copper plateneeds cleansing with earth, ash, tamarind, powder, etc. ahankarahow it develops atman in conjunction with the buddhi is ahankara the basis of ahankara is buddhi as",246,
mind.pdf,"the buddhi (bheda buddhi) is the cause for this differentiation (this little i), buddhi is the cause 67mindits mysteries and controlor seed for ahankara ahamta and mamata (i-ness and mine-ness) are jivasrishti it is jivasrishti that binds a man to the world isvarasrishti (gods creation) helps man in his god-realisation. the seed of mind is ahankara ahankara is development through the thoughts of the mind. as the first thought is the i thought and as this i thought is at the base of all other thoughts,ahankara is the seed for the mind this idea of i will bring in its train, the idea of time, space andother potencies with these environments, the name jiva accrues to it contemporaneously with it,there arise buddhi, memory, manas which is the seed of the tree of sankalpa. when you are a boy, the ahankara is not very potent it is like a shadow in a glass",255,
mind.pdf,"it gets developed and firm-rooted during your adolescence after you marry and entangle yourself in theachievement of various worldly desires you are fearless in your boyhood the moment this littlei becomes stronger in your, side by side, various sorts of fears, various sorts of desires, a host ofdelusions take firm hold of you the world appears to you more real, too. the curse of egoism ahankara is, after all, nothing but, tremendous is its influence! maya means ahankara. mind is another name for ahankara world means ahankara the sprout of ahankara ramifies hereand there with its long branches of mine and thine it is inveterate ahankara wants to live inflesh (abhinivesa or clinging to life), to eat flesh and to embrace flesh this is pure ajnana(ignorance) only look at mayas deception and wholesale swindling! beware! awake! get jnana. just as the cloud screens the sun, so also this cloud of ahankara screens the jnana surya, the infinite sun of knowledge, brahman",256,
mind.pdf,"you cannot realise god, if you have the least tinge ofegoism, if you have the slightest attachment to name and form, if you have the least tinge of vasanaor if you have the least trace of worldly desire in the mind. how to eradicate ahankara the deep roots of ahankara should be burnt by the fire of knowledge (jnanagni) then you will quite easily get the wealth of moksha all tribulations, sorrows, miseries and afflictions willterminate now control of the indriyas and pranayama help to develop the buddhi (vikasa ofbuddhi). you cannot, all at once, eradicate ahankara altogether you can easily give up wife, children, money, anger but it is extremely difficult to give up ahankara try to minimise it little bylittle remove one anna of ahankara within three months within four years, you will be able toroot it out completely you will have to remove it either by self-sacrifice through karma yogaorself-surrender through bhaktior self-denial through vedantic atma-vichara.",245,
mind.pdf,"through the sankalpas of manas, ahankara is generated if the modification of the mind which leans to sensual pleasures is destroyed, the atman, divested of its ahankara, becomes theunnameable brahmic reality. 68avidya and ahankaraahankara is like a thread it connects or links all the indriyas on itself when the thread is broken, all the pearls fall down even so, when the thread of ahankara is broken by  aham brahma asmi  bhavana or sakshi bhava or self-surrender method by taking the nimitta bhava (instrument-in-the-hands-of-the-lord attitude), all the indriyas will be broken down or destroyed.the connection with indriyas will be severed. even if you identify yourself with a subtle body inside, it will help you in your self-realisation it is only the identification with the fleshy physical body that brings all sorts oftroubles through gross ahankara and mineness the physical i is a very great menace.",243,
mind.pdf,"whenever ahankara asserts itself, raise a question within thyself, what is the source of this little i? again and again, moot this question and enquire when you remove layer after layer, theonion dwindles to nothing when you analyse the little i, it becomes a non-entity; it will graduallyvanish it will dwindle into an airy nothing body is not i i remains even after the leg isamputated give up jivasrishti. within the time taken to pluck a flower, within the twinkling of an eye, this ahankara can be easily eradicated by right sadhana or brahma-bhava. sattvic ahankara when you assert aham brahma asmi (i am brahman), it is sattvic ahankara it is moksha ahankara it will not bind you in any way it will help you realise brahman the fire in apicture will not burn anything a light in the presence of midday sun will not shine and shed itslight",240,
mind.pdf,"even so, the ahankara of a sattvic person cannot do any harm to any person. chapter 18 the power of thought thought is a living force thought is a vital, living force, the most vital, subtle and irresistible force that exists in the universe the thought-world is more real relatively than this physical universe thoughts are livingthings every change in thought is accompanied by vibration of its matter (mental) thought asforce needs a special kind of subtle matter in its working. mind assumes the form of anything it contemplates when you think of an object, your mind shapes itself into the form of that object when you change your thought, your mind alsochanges its shape many modifications continually arise in the mind your thoughts rapidly change.your mind also changes its shape rapidly every moment, mind is continually creating hundreds ofthese thought-forms and continually dispersing them again it never holds on steadily to onethought-form for some time. 69mindits mysteries and controlevery thought has a certain name and a certain form form is the grosser and name the finer state of a single manifesting power called thought but, these three are one it is the unity in trinity,the three degrees of existence of the same thing",248,
mind.pdf,"wherever the one is, the others also are there.suppose your mind is now perfectly calm, entirely without thought nevertheless, as soon asthought begins to rise, it will immediately take name and form thus you find that every idea thatman has, or can have, must be connected with a certain word as its counterpart. language is different, but thought is one mental image is the same in all sound has got four forms, viz.,para, pasyanti, madhyama and vaikhari vaikhari is the ordinary speech it differs in different countries but para, pasyanti and madhyama are one and the same para isundifferentiated sound that lies dormant in brahman the language of the devatas, the language inthe mental plane is one it is madhyama the rotatory vibration of the causal body (karana-sarira)is pasyanti that is your real name when you operate through your karana-sarira, (lowerprakamya or lower divya drishti), you will hear the pasyanti sound, your real name. thought is subtle matter thought is subtle matter a thought is as much solid as a piece of stone you may die, but",254,
mind.pdf,"your thoughts can never die they have form, size, shape, colour, quality, substance, power andweight a spiritual thought has yellow colour; a thought charged with anger and hatred is of a darkred colour; a selfish thought has a brown colour; and so on a yogin can see directly with his inneryogic eye all these thoughts. the stronger the thoughts, the earlier the fructification thought is focussed and given a particular direction and, in the degree that thought is thus focussed and given direction, it iseffective in the work it is sent out to accomplish. thought is a creative force thought is a great force thought is a dynamic force thought moves thought is infectious thought creates you can work wonders with the power of thought through theinstrumentality of thought, you acquire creative power there are nowadays numerous books onthought-power, thought-dynamics and thought-culture study them you will then have acomprehensive understanding of thought, its power, workings and usefulness. the power of thought is very great every thought of yours has a literal value to you in every possible way",224,
mind.pdf,"the strength of your body, the strength of your mind, your success in life and thepleasures you give to others by your company all depend on the nature and quality of yourthoughts you must know thought-culture. thought gives health if you entertain healthy thoughts, you can keep good health if you hold on to sickly thoughts in the mind, thoughts of diseased tissues, thoughts of weak-nerves, thoughts of improperfunctioning of organs or viscera, you can never expect good health, beauty and harmony the body 70the power of thoughtis the product of the mind if you hold on vigorous thoughts in the mind, then the physical body also will be vigorous. evil thoughts of all kinds befoul and infure the mind and, if persisted in, will become veritable diseases and maimings of the mind, incurable during the period of life. thought builds character as a man thinketh, so he is. man is created by thought; what a man thinks upon, that he becomes. think you are strong; strong you become think you are weak; weak you become thinkyou are a fool; fool you become think you are god; god you become",250,
mind.pdf,"a man forms his owncharacter, becoming that which he thinks if you meditate on courage, you shall work courage intoyour character so with purity, patience, unselfishness and self-control if you think nobly, youshall gradually make for yourself a noble character, but if you think basely, a base character will beformed steady persevering thought sets up a definite habit of the mind and that habit manifestsitself as a quality in the character the thread of thought is woven into mental and moral qualitiesand these qualities in their totality form what we call character you can build your character assurely as a mason can build a wall, working with and through the law. the first step towards a deliberate creation of character lies then in the deliberate choosing of what we will think and then of thinking persistently on the quality chosen ere long, there will bea tendency to evince that quality; a little longer, its exercise will become habitual thought makescharacter you spin the thread of thought into your destiny. thought weaves destiny that which man thinks upon in one life, he becomes in another if the mind dwells",227,
mind.pdf,"continually upon one train of thought, a groove is formed into which the thought-force runsautomatically and such a habit of thought survives death and since it belongs to the ego, is carriedover to the subsequent earth life as a thought tendency and capacity. every thought has got its own mental image every man has a mental world of his own, his own views, his own sentiments, his own feelings, his own habitual thoughts, his own experienceand his own mode of thinking the essence of the various mental images formed in one particularphysical life is being worked out in the mental plane it constitutes the basis for the next physicallife just as a new physical body is formed in every birth, so also a new mind and a new buddhi areformed in every birth. it is difficult to explain the detailed workings of thought and karma every karma produces twofold effects, one on the individual mind and the other on the world man makes thecircumstances of his future life by the effect of his actions upon others. every action has a past which leads up to it; every action has a future which proceeds from it an action implies a desire which prompted it and a thought which shaped it",241,
mind.pdf,"each act is a link inan endless chain of causes and effects, each effect becoming a cause and each cause having been an 71mindits mysteries and controleffect; and each link in the endless chain is welded out of three componentsdesire, thought and activity a desire stimulates a thought; a thought embodies itself in an act. selfish coveting of the possessions of others, though never carried out into active cheating in the present, makes one a thief in a later earth-life, while hatred and revenge secretly cherished arethe seeds from which the murderer springs so again, unselfish loving yields as harvest thephilanthropist and the saint; and every thought of compassion helps to build the tender and pitifulnature which belongs to one who is a friend to all creatures. like attracts like the great law, like attracts like, is ever operating this is a great cosmic law this is a law in nature this law operates in the thought world also people of similar thoughts are attractedtowards each other that is the reason why the maxims run as follows: birds of the same featherflock together.. a man is known by the company he keeps. a doctor is drawn towards a doctor",252,
mind.pdf,"apoet has attraction for another poet a songster loves another songster a philosopher likes anotherphilosopher a vagabond likes a vagabond the mind has got a drawing power you arecontinually attracting towards you, from both the seen and the unseen sides of life-forces, thoughts,influences and conditions most akin to those of your own thoughts and lives. in the realm of thought, people of similar thoughts are attracted to one another this universal law is continually operating whether we are conscious of it or not we are all living, so tospeak, in a vast ocean of thought; and the very atmosphere around us is continually filled with thethought-forces that are being continually sent or that are continually going out in the form ofthought-waves we are all affected more or less by these thought-forces either consciously orunconsciously and in the degree that we are more or less sensitively organised or in the degree weare negative and so are open to outside influences, rather than positive, which thus determine whatinfluences shall enter into the domain of our thoughts and hence into our lives. carry any kind of thought you please about with you and so long as you retain it, no matter",249,
mind.pdf,"how you roam over land or sea, you will unceasingly attract to yourself, knowingly orinadvertently, exactly and only what corresponds to your own dominant quality of thought.thoughts are your private property and you can regulate them to suit your taste entirely by steadilyrecognising your ability to do so you have entirely in your own hands to determine the order ofthought you entertain and consequently the order of influences you attract and are not mere willowycreatures of circumstances, unless indeed you choose to be. good thoughts and evil thoughts a good thought is thrice blessed first, it benefits the thinker by improving his mental body (manomaya kosha) secondly, it benefits the person about whom it is entertained lastly, itbenefits all mankind by improving the general mental atmosphere. an evil thought, on the contrary, is thrice cursed first, it harms the thinker by doing injury to his mental body secondly, it harms the person who is its object lastly, it harms all mankind byvitiating the whole mental atmosphere. 72the power of thoughtevery evil thought is as a sword drawn on the person to whom it is directed if you entertain",237,
